,feature-0014,feature-0029,feature-0048,feature-0057,feature-0061,feature-0080,feature-0273,feature-0282,feature-0304,feature-0336,feature-0350,feature-0359,feature-0367,feature-0411,feature-0430,feature-0462,feature-0482,feature-0483,feature-0485,feature-0501,feature-0510,feature-0533,feature-0573,feature-0579,feature-0598,feature-0689,feature-0694,feature-0697,feature-0703,feature-0764,feature-0812,feature-0853,feature-0856,feature-0862,feature-0870,feature-0934,feature-0972,feature-0982,feature-1002,feature-1054,feature-1073,feature-1088,feature-1105,feature-1136,feature-1137
Sample_2848_LCa,62.300417654270895,1454.2120600298301,51566.010063122005,269.35208206311796,285.644299486775,10181.4883221663,7236.07734143862,141.838947696022,12797.1981939553,25172.3282770189,45.87056,14023.704006208798,89.5531062052935,570.7599181686061,232198.513652808,118.082862653931,155.432605771302,10.311828707054,36.4506124310931,53.569759999999995,15579.7185045868,4537.8041803052,13.044671959001699,15.6330291916308,17426.343930496398,64155.5161261962,8877.773220715459,91.4024163082272,240.16460485053398,9512.63251640146,78654.3623934317,97451.08,25.8927078815518,19451.7634340127,30177.155110164702,21787.9921465462,43.68908,3662.82923824221,5192.81196468206,24.7882527943065,41952.0332559775,84.2517950073013,152399.215113318,4221.13135958984,2528.24715689304
Sample_2849_Non-LCa,10.623462650960999,2675.90952004589,30177.155110164702,254.386329233115,453.228853936807,14023.704006208798,4221.13135958984,129.344958781322,9512.63251640146,11776.6392333358,62.300419999999995,6332.11299992453,84.2517950073013,1331.1921790084,232198.513652808,155.432605771302,103.706767523862,13.105116529897002,64.7781396994912,70.2325,17426.343930496398,7236.07734143862,13.2864592174404,13.1648748559469,41952.0332559775,64155.5161261962,7740.06911580213,175.60827454870602,487.995813577437,25172.3282770189,78654.3623934317,97451.08,29.824640242979303,15579.7185045868,51566.010063122005,21787.9921465462,63.5476,3017.03192133755,4537.8041803052,20.217398932638602,19451.7634340127,148.386196474162,152399.215113318,8877.773220715459,2252.99176070568
Sample_2850_Non-LCa,22.153372168817896,618.348622385677,25172.3282770189,108.317860395874,421.616342639836,19451.7634340127,2842.7863457124104,68.8494526972984,14023.704006208798,21787.9921465462,33.082570000000004,12797.1981939553,38.073202839490705,138.53237727081,232198.513652808,105.98660692426,49.920509276015,9.224037507236881,36.4506124310931,85.93177,11776.6392333358,1272.8461432081501,8.88389623899535,12.7599418246755,17426.343930496398,51566.010063122005,5923.63670499261,118.082862653931,77.74548898454009,6332.11299992453,97451.0827124985,78654.36,19.3873351097885,41952.0332559775,30177.155110164702,15579.7185045868,26.48583,6759.71221132047,10899.865321385601,155.432605771302,64155.5161261962,87.75367829290221,152399.215113318,1391.28404036806,4852.0476758985
Sample_2851_Non-LCa,9.92164065280004,1836.0739251549398,14023.704006208798,101.53100011269699,254.386329233115,25172.3282770189,984.1936777813651,80.92728963512499,5923.63670499261,7236.07734143862,44.39778,2528.24715689304,58.76932789082021,221.16694420524502,232198.513652808,97.2755682163848,28.071462007249604,10.046680867185401,48.214860646833,57.67943,7740.06911580213,3426.57091133942,17.199444057053,22.376270287449998,4852.0476758985,41952.0332559775,1589.53973446776,79.29904113099771,89.5531062052935,30177.155110164702,51566.010063122005,64155.52,27.7388829335576,78654.3623934317,21787.9921465462,11776.6392333358,33.526790000000005,10181.4883221663,19451.7634340127,593.611671150147,97451.0827124985,95.20466004738279,152399.215113318,4221.13135958984,15579.7185045868
Sample_2852_Non-LCa,19.7141512717048,1520.1000912033999,19451.7634340127,159.191943645763,670.918723923204,15579.7185045868,2842.7863457124104,80.92728963512499,21787.9921465462,25172.3282770189,41.66941,14023.704006208798,42.994265551862604,261.77233759056196,232198.513652808,138.53237727081,85.9317731824274,11.481834337226,43.689084284921506,84.2518,12797.1981939553,3215.2137194297497,13.671945938420901,24.2685660621137,10899.865321385601,51566.010063122005,5192.81196468206,82.57323158217359,101.53100011269699,10181.4883221663,97451.0827124985,78654.36,34.9395235885405,41952.0332559775,30177.155110164702,17426.343930496398,38.622679999999995,5545.81215932176,11776.6392333358,618.348622385677,64155.5161261962,97.2755682163848,152399.215113318,3662.82923824221,4221.13135958984
Sample_2853_Non-LCa,15.1927798471149,1272.8461432081501,19451.7634340127,66.15083665720671,367.711492944881,12797.1981939553,3017.03192133755,68.8494526972984,21787.9921465462,17426.343930496398,64.77814000000001,10899.865321385601,59.96678008202699,204.27935851752102,232198.513652808,138.53237727081,79.29904113099771,12.814077536061001,31.3702316581962,58.769330000000004,14023.704006208798,3215.2137194297497,13.9429951894555,13.105116529897002,5545.81215932176,41952.0332559775,2528.24715689304,95.20466004738279,77.74548898454009,10181.4883221663,97451.0827124985,64155.52,47.4228416267665,51566.010063122005,30177.155110164702,25172.3282770189,53.569759999999995,5192.81196468206,7740.06911580213,51.6828106639928,78654.3623934317,99.3405769468207,152399.215113318,3426.57091133942,3921.6220505032898
Sample_2854_Non-LCa,9.44369685232379,1750.45738445436,21787.9921465462,392.837518048399,470.136339529948,14023.704006208798,2381.82495074225,179.976799311603,17426.343930496398,12797.1981939553,49.04861,5923.63670499261,89.5531062052935,670.918723923204,232198.513652808,123.47744883288999,97.2755682163848,11.2854889982319,87.75367829290221,77.74549,11776.6392333358,4852.0476758985,18.488887153753396,35.9378393068898,15579.7185045868,51566.010063122005,2675.90952004589,167.06300726953398,269.35208206311796,30177.155110164702,78654.3623934317,97451.08,37.514253269444296,41952.0332559775,25172.3282770189,19451.7634340127,54.56038,5192.81196468206,4537.8041803052,132.276438599231,64155.5161261962,184.512439305276,152399.215113318,4221.13135958984,3426.57091133942
Sample_2855_Non-LCa,11.2468774290986,2139.98805468982,17426.343930496398,175.60827454870602,548.538167069048,15579.7185045868,1750.45738445436,123.47744883288999,14023.704006208798,12797.1981939553,54.56038,7740.06911580213,71.7014519753727,227.320096533558,232198.513652808,141.838947696022,103.706767523862,10.114749417476501,40.4159359410456,56.58221999999999,11776.6392333358,5192.81196468206,13.671945938420901,18.7810050390187,21787.9921465462,41952.0332559775,2528.24715689304,148.386196474162,118.082862653931,30177.155110164702,97451.0827124985,78654.36,29.1085673296716,51566.010063122005,25172.3282770189,19451.7634340127,45.10577,6759.71221132047,6332.11299992453,294.42909455968,64155.5161261962,120.702075582343,152399.215113318,3662.82923824221,3215.2137194297497
Sample_2856_Non-LCa,8.721964422546389,699.243150122401,7236.07734143862,344.643818007332,421.616342639836,64155.5161261962,1836.0739251549398,167.06300726953398,10181.4883221663,3662.82923824221,35.93784,1931.9789591857398,49.920509276015,294.42909455968,232198.513652808,138.53237727081,85.9317731824274,9.686565878234711,49.0486088855297,42.99427,5545.81215932176,1589.53973446776,12.9852360359181,19.5474181705606,3921.6220505032898,25172.3282770189,1750.45738445436,159.191943645763,151.847708563988,30177.155110164702,41952.0332559775,51566.01,24.011463430510602,97451.0827124985,12797.1981939553,9512.63251640146,45.87056,8308.73480684338,19451.7634340127,5923.63670499261,78654.3623934317,155.432605771302,152399.215113318,1218.67335768311,15579.7185045868
Sample_2857_Non-LCa,13.7373058417569,984.1936777813651,30177.155110164702,392.837518048399,261.77233759056196,25172.3282770189,1331.1921790084,101.53100011269699,21787.9921465462,19451.7634340127,44.39778,8308.73480684338,37.514253269444296,294.42909455968,232198.513652808,138.53237727081,32.2019323363262,10.137003957198301,28.7478453470677,41.66941,12797.1981939553,1836.0739251549398,11.2096471361932,10.4746808792755,9512.63251640146,51566.010063122005,2139.98805468982,215.350500234005,132.276438599231,2842.7863457124104,64155.5161261962,41952.03,30.980815741990003,97451.0827124985,17426.343930496398,15579.7185045868,39.19984,5923.63670499261,8877.773220715459,126.322154083472,78654.3623934317,87.75367829290221,152399.215113318,1520.1000912033999,10181.4883221663
Sample_2858_Non-LCa,11.059758243898301,1391.28404036806,17426.343930496398,322.93778558439203,333.518499007247,12797.1981939553,2675.90952004589,115.498816274161,25172.3282770189,19451.7634340127,45.10577,8308.73480684338,54.560376516045196,269.35208206311796,232198.513652808,113.066057970613,70.2325010571459,11.5648458262678,62.300417654270895,53.569759999999995,9512.63251640146,4537.8041803052,17.199444057053,25.6145519197142,14023.704006208798,64155.5161261962,3921.6220505032898,123.47744883288999,148.386196474162,15579.7185045868,97451.0827124985,78654.36,27.0887437345057,41952.0332559775,51566.010063122005,21787.9921465462,52.624269999999996,4221.13135958984,7236.07734143862,198.98066007321603,30177.155110164702,132.276438599231,152399.215113318,5192.81196468206,2381.82495074225
Sample_2859_Non-LCa,23.2715986645044,1272.8461432081501,15579.7185045868,204.27935851752102,155.432605771302,51566.010063122005,3921.6220505032898,52.6242704202596,11776.6392333358,14023.704006208798,14.156839999999999,5923.63670499261,14.304750594407802,184.512439305276,232198.513652808,84.2517950073013,167.06300726953398,8.693515584553111,17.4417031772832,74.63634,8877.773220715459,2139.98805468982,10.447119751667,11.6916138044259,6332.11299992453,25172.3282770189,2675.90952004589,36.9768918957665,87.75367829290221,21787.9921465462,78654.3623934317,64155.52,25.0627659085629,41952.0332559775,30177.155110164702,19451.7634340127,15.192779999999999,6759.71221132047,12797.1981939553,1026.7681101921698,97451.0827124985,36.4506124310931,152399.215113318,2842.7863457124104,5192.81196468206
Sample_2860_Non-LCa,22.376270287449998,2030.9856345440198,11776.6392333358,101.53100011269699,794.947978911189,51566.010063122005,1166.319710388,138.53237727081,2675.90952004589,3215.2137194297497,97.27557,3017.03192133755,34.9395235885405,105.98660692426,232198.513652808,285.644299486775,22.805361796076998,10.4194735276091,50.778602119226896,61.14004,4852.0476758985,6759.71221132047,9.44369685232379,13.1648748559469,15579.7185045868,41952.0332559775,1454.2120600298301,699.243150122401,73.14087853937879,25172.3282770189,30177.155110164702,64155.52,43.689084284921506,78654.3623934317,8877.773220715459,10899.865321385601,93.23252,14023.704006208798,19451.7634340127,506.22737675109397,97451.0827124985,189.249340357013,152399.215113318,3921.6220505032898,17426.343930496398
Sample_2861_Non-LCa,11.606220621165098,437.027507684822,25172.3282770189,1218.67335768311,261.77233759056196,14023.704006208798,4537.8041803052,135.366272230162,19451.7634340127,21787.9921465462,28.07146,10181.4883221663,58.76932789082021,1166.319710388,232198.513652808,115.498816274161,97.2755682163848,9.44369685232379,33.0825684225088,49.04861,11776.6392333358,1026.7681101921698,13.671945938420901,11.3233051480806,7236.07734143862,51566.010063122005,4221.13135958984,85.9317731824274,277.392560305038,8308.73480684338,97451.0827124985,64155.52,24.2685660621137,41952.0332559775,30177.155110164702,17426.343930496398,25.61455,3662.82923824221,6759.71221132047,526.5307706908529,78654.3623934317,101.53100011269699,152399.215113318,901.8004690409151,5545.81215932176
Sample_2862_Non-LCa,9.98253727833132,1667.73858489636,19451.7634340127,167.06300726953398,240.16460485053398,17426.343930496398,3921.6220505032898,138.53237727081,14023.704006208798,12797.1981939553,47.42284,8877.773220715459,120.702075582343,312.738478703014,232198.513652808,97.2755682163848,79.29904113099771,9.96247477125188,40.4159359410456,37.51425,7236.07734143862,3426.57091133942,14.4585366400263,17.9487422175724,11776.6392333358,64155.5161261962,5545.81215932176,129.344958781322,123.47744883288999,21787.9921465462,78654.3623934317,97451.08,32.2019323363262,41952.0332559775,30177.155110164702,25172.3282770189,43.68908,5923.63670499261,10899.865321385601,233.49665564520802,51566.010063122005,99.3405769468207,152399.215113318,3662.82923824221,6332.11299992453
Sample_2863_Non-LCa,19.8792505043902,2675.90952004589,21787.9921465462,171.344233089828,277.392560305038,17426.343930496398,3426.57091133942,77.74548898454009,14023.704006208798,15579.7185045868,33.526790000000005,9512.63251640146,52.6242704202596,333.518499007247,232198.513652808,110.678700681952,84.2517950073013,9.31536060659466,36.4506124310931,62.300419999999995,12797.1981939553,7236.07734143862,9.326148210465051,12.341534336805301,10181.4883221663,64155.5161261962,4852.0476758985,123.47744883288999,138.53237727081,30177.155110164702,78654.3623934317,97451.08,21.5329980068964,25172.3282770189,41952.0332559775,19451.7634340127,40.41594,4537.8041803052,5545.81215932176,35.4269757380535,51566.010063122005,93.2325163220042,152399.215113318,7740.06911580213,2842.7863457124104
Sample_2864_Non-LCa,24.7882527943065,2842.7863457124104,17426.343930496398,506.22737675109397,670.918723923204,25172.3282770189,1667.73858489636,77.74548898454009,21787.9921465462,19451.7634340127,35.42698,14023.704006208798,26.1871045123307,643.661923473448,232198.513652808,254.386329233115,18.7810050390187,7.922482925541231,58.76932789082021,233.4967,12797.1981939553,3921.6220505032898,7.85135436391253,16.4227614944714,30177.155110164702,41952.0332559775,2528.24715689304,344.643818007332,163.148218388304,7740.06911580213,64155.5161261962,97451.08,21.1352804647554,51566.010063122005,15579.7185045868,9512.63251640146,33.082570000000004,4852.0476758985,10899.865321385601,863.3128913421291,78654.3623934317,129.344958781322,152399.215113318,4537.8041803052,5545.81215932176
Sample_2865_LCa,13.1648748559469,1331.1921790084,17426.343930496398,355.83225493626196,762.428505477662,25172.3282770189,4537.8041803052,227.320096533558,19451.7634340127,21787.9921465462,54.56038,7236.07734143862,68.8494526972984,406.817520865886,232198.513652808,240.16460485053398,70.2325010571459,12.442594895297301,105.98660692426,80.92729,14023.704006208798,2381.82495074225,16.5266702229635,38.6226783222563,7740.06911580213,64155.5161261962,3426.57091133942,129.344958781322,171.344233089828,5923.63670499261,97451.0827124985,78654.36,37.514253269444296,41952.0332559775,30177.155110164702,15579.7185045868,49.92051,4221.13135958984,11776.6392333358,277.392560305038,51566.010063122005,179.976799311603,152399.215113318,2842.7863457124104,6332.11299992453
Sample_2866_Non-LCa,18.639796679306396,943.2734728139619,25172.3282770189,77.74548898454009,204.27935851752102,21787.9921465462,2252.99176070568,87.75367829290221,15579.7185045868,19451.7634340127,40.41594,11776.6392333358,56.5822168314823,118.082862653931,232198.513652808,93.2325163220042,52.6242704202596,8.88389623899535,26.1871045123307,73.14088000000001,12797.1981939553,2842.7863457124104,9.11690584438356,11.734601700518802,6759.71221132047,51566.010063122005,3215.2137194297497,89.5531062052935,68.8494526972984,8308.73480684338,97451.0827124985,64155.52,23.7566219233528,41952.0332559775,30177.155110164702,17426.343930496398,41.66941,5923.63670499261,7236.07734143862,29.470252994257898,78654.3623934317,82.57323158217359,152399.215113318,3017.03192133755,5192.81196468206
Sample_2867_Non-LCa,10.311828707054,618.348622385677,21787.9921465462,53.56975546946779,221.16694420524502,30177.155110164702,1026.7681101921698,47.4228416267665,17426.343930496398,12797.1981939553,30.190759999999997,3662.82923824221,29.824640242979303,64.7781396994912,232198.513652808,70.2325010571459,33.9919149586442,10.7820364382658,31.784269716630803,39.19984,8877.773220715459,1520.1000912033999,11.734601700518802,13.5422693116226,5192.81196468206,41952.0332559775,1589.53973446776,93.2325163220042,39.795824986159204,7236.07734143862,64155.5161261962,51566.01,30.5892215124532,78654.3623934317,25172.3282770189,15579.7185045868,32.20193,8308.73480684338,19451.7634340127,670.918723923204,152399.215113318,59.96678008202699,97451.0827124985,1750.45738445436,10899.865321385601
